,D,Dmin,Dmax,N_dpts,N_npts,Nmin,Nmax,T,T_fridge,T_probe,Bmin,Bmax,N_bpts
954,-0.001764705882352941,-0.001764705882352941,-0.001764705882352941,(),(),0.019504762447058822,0.019504762447058822,26.3228855721393,,,,,
955,0.001764705882352941,0.001764705882352941,0.001764705882352941,(),(),-0.019504762447058822,-0.019504762447058822,26.531293532338307,,,,,
956,-0.0016470588235294116,-0.0016470588235294116,-0.0016470588235294116,(),(),0.018204444950588233,0.018204444950588233,26.296190476190475,,,,,
958,-0.001911764705882353,-0.001911764705882353,-0.001911764705882353,(),(),0.02113015931764706,0.02113015931764706,26.298160919540233,,,,,
959,-0.001911764705882353,-0.001911764705882353,-0.001911764705882353,(),(),0.02113015931764706,0.02113015931764706,26.35199004975124,,,,,
960,-0.001911764705882353,-0.001911764705882353,-0.001911764705882353,(),(),0.02113015931764706,0.02113015931764706,26.357089552238804,,,,,
961,0.001911764705882353,0.001911764705882353,0.001911764705882353,(),(),-0.02113015931764706,-0.02113015931764706,26.419999999999998,,,,,
962,0.001911764705882353,0.001911764705882353,0.001911764705882353,(),(),-0.02113015931764706,-0.02113015931764706,26.424,,,,,
963,0.002352941176470588,0.002352941176470588,0.002352941176470588,(),(),-0.026006349929411764,-0.026006349929411764,26.390780141843976,,,,,
964,0.002352941176470588,0.002352941176470588,0.002352941176470588,(),(),-0.026006349929411764,-0.026006349929411764,26.43635593220339,,,,,
965,-0.22309391284952448,-0.22309391284952448,-0.22309391284952448,(),(),-12.774056758262319,-12.774056758262319,24.879999999999995,,,-1.0,-1.0,()
966,-0.22309391284952448,-0.22309391284952448,-0.22309391284952448,(),(),-12.774056758262319,-12.774056758262319,24.853379371797725,,,-1.0,-1.0,()
967,-0.1938284972727457,-0.1938284972727457,-0.1938284972727457,(),(),-11.192537759141295,-11.192537759141295,25.254515243603574,,,0.0,0.0,()
968,-0.1938284972727457,-0.1938284972727457,-0.1938284972727457,(),(),-11.192537759141295,-11.192537759141295,24.999999999999996,,,0.0,0.0,()
969,-0.1938284972727457,-0.1938284972727457,-0.1938284972727457,(),(),-11.192537759141295,-11.192537759141295,25.00171074380165,,,0.0,0.0,()
970,-0.1938284972727457,-0.1938284972727457,-0.1938284972727457,(),(),-11.192537759141295,-11.192537759141295,25.003337998600415,,,0.0,0.0,()
971,-0.1938284972727457,-0.1938284972727457,-0.1938284972727457,(),(),-11.192537759141295,-11.192537759141295,25.015210273502596,,,0.0,0.0,()
972,-0.22309391284952448,-0.22309391284952448,-0.22309391284952448,(),(),-12.774056758262319,-12.774056758262319,25.006393406103804,,,-1.0,-1.0,()
983,0.002352941176470588,0.002352941176470588,0.002352941176470588,(),(),-0.026006349929411764,-0.026006349929411764,26.039999999999996,,,,,
984,0.002352941176470588,0.002352941176470588,0.002352941176470588,(),(),-0.026006349929411764,-0.026006349929411764,26.04,,,,,
985,0.002352941176470588,0.002352941176470588,0.002352941176470588,(),(),-0.026006349929411764,-0.026006349929411764,26.04,,,,,
986,0.002352941176470588,0.002352941176470588,0.002352941176470588,(),(),-0.026006349929411764,-0.026006349929411764,26.04,,,,,
987,0.002352941176470588,0.002352941176470588,0.002352941176470588,(),(),-0.026006349929411764,-0.026006349929411764,26.040000000000003,,,,,
988,0.002352941176470588,0.002352941176470588,0.002352941176470588,(),(),-0.026006349929411764,-0.026006349929411764,26.04,,,,,
990,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,26.040000000000003,,,,,
992,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,26.039999999999996,,,,,
995,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,26.04,,,,,
996,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,26.04,,,,,
997,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,26.04,,,,,
998,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,26.04,,,,,
999,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,26.001442786069653,,,,,
1000,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.915820895522387,,,,,
1001,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.920696517412935,,,,,
1002,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.877164179104476,,,,,
1003,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.886268656716418,,,,,
1004,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.891492537313436,,,,,
1005,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.923731343283585,,,,,
1006,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.891890547263678,,,,,
1007,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.88109452736318,,,,,
1008,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.876616915422886,,,,,
1009,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.88233830845771,,,,,
1010,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.883582089552238,,,,,
1011,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.88109452736318,,,,,
1012,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.858606965174133,,,,,
1013,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.88373134328358,,,,,
1014,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.863781094527365,,,,,
1015,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.85223880597015,,,,,
1016,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.876019900497514,,,,,
1017,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.885174129353235,,,,,
1018,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.889402985074625,,,,,
1019,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.857761194029848,,,,,
1020,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.860696517412933,,,,,
1021,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.86412935323383,,,,,
1022,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.858159203980104,,,,,
1023,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.8520895522388,,,,,
1024,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.83388059701493,,,,,
1025,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.855572139303487,,,,,
1026,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.834577114427862,,,,,
1027,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.849950248756215,,,,,
1028,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.85,,,,,
1029,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.850945273631847,,,,,
1030,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.843134328358207,,,,,
1031,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.83169154228856,,,,,
1032,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.82990049751244,,,,,
1033,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.843582089552246,,,,,
1034,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.84407960199005,,,,,
1035,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.859950248756213,,,,,
1036,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.8507960199005,,,,,
1037,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.83218905472637,,,,,
1038,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.82014925373134,,,,,
1039,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.83174129353234,,,,,
1040,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.82835820895522,,,,,
1041,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.838756218905473,,,,,
1042,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.838159203980105,,,,,
1043,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.82597014925373,,,,,
1044,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.838258706467666,,,,,
1045,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.81771144278607,,,,,
1046,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.842487562189056,,,,,
1047,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.831094527363184,,,,,
1048,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.82019900497513,,,,,
1049,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.84706467661691,,,,,
1050,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.821641791044776,,,,,
1051,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.82507462686567,,,,,
1052,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.821442786069653,,,,,
1053,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.834278606965178,,,,,
1054,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.821890547263685,,,,,
1055,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.81592039800995,,,,,
1056,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.84786069651741,,,,,
1057,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.826417910447763,,,,,
1058,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.823582089552243,,,,,
1059,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.812935323383083,,,,,
1060,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.81492537313433,,,,,
1061,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.82218905472637,,,,,
1062,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.83039800995025,,,,,
1063,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.823333333333338,,,,,
1064,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.817562189054726,,,,,
1065,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.832437810945276,,,,,
1066,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.82099502487562,,,,,
1067,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.836567164179108,,,,,
1068,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.82323383084577,,,,,
1069,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.805522388059696,,,,,
1070,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.81651741293532,,,,,
1071,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.829004975124377,,,,,
1072,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.824378109452745,,,,,
1073,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.82019900497513,,,,,
1074,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.806218905472637,,,,,
1075,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.8139303482587,,,,,
1076,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.800995024875625,,,,,
1077,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.8019095477387,,,,,
1078,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.954800000000002,,,,,
1079,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.925323383084574,,,,,
1080,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.74527638190956,,,,,
1081,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.78146464646464,,,,,
1082,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.79787878787879,,,,,
1083,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.783618090452254,,,,,
1084,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.77989795918367,,,,,
1085,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.771928934010155,,,,,
1086,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.78771573604061,,,,,
1087,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.788769230769237,,,,,
1088,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.78459183673469,,,,,
1089,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.800101522842642,,,,,
1090,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.785230769230775,,,,,
1091,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.790816326530617,,,,,
1092,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.781649484536082,,,,,
1093,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.788659793814432,,,,,
1094,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.786701030927837,,,,,
1095,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.77438144329897,,,,,
1096,0.05764847821238114,0.05764847821238114,0.05764847821238114,(),(),3.17279037946558,3.17279037946558,25.7939175257732,,,,,
1097,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.78777202072539,,,,,
1098,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.785260416666667,,,,,
1099,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.816262626262628,,,,,
1100,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.816373056994827,,,,,
1101,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.810264550264556,,,,,
1102,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.80715846994535,,,,,
1103,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.802972972972974,,,,,
1104,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.85205555555556,,,,,
1105,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.825591397849465,,,,,
1106,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.83770491803279,,,,,
1107,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.837391304347825,,,,,
1108,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.84329670329671,,,,,
1109,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.85521505376343,,,,,
1110,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.831111111111113,,,,,
1111,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.858956043956045,,,,,
1112,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.858603351955306,,,,,
1113,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.845675675675675,,,,,
1114,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.823516483516485,,,,,
1115,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.86212290502793,,,,,
1116,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.83560693641618,,,,,
1117,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.841807909604526,,,,,
1118,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.864385964912284,,,,,
1119,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.859022988505746,,,,,
1120,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.841395348837214,,,,,
1121,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.84620689655173,,,,,
1122,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.866686046511628,,,,,
1123,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.861754385964915,,,,,
1124,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.86784883720931,,,,,
1125,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.866235294117647,,,,,
1126,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.881242603550294,,,,,
1127,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.873662790697672,,,,,
1128,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.87305882352941,,,,,
1129,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.877126436781616,,,,,
1130,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.85862857142858,,,,,
1131,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.861616766467073,,,,,
1132,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.868703703703705,,,,,
1133,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.85682080924855,,,,,
1134,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.872603550295857,,,,,
1135,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.87305389221557,,,,,
1136,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.87564971751413,,,,,
1137,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.85581395348837,,,,,
1138,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.853583815028905,,,,,
1139,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.85801136363636,,,,,
1140,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.86153409090909,,,,,
1141,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.867604790419154,,,,,
1142,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.859940476190474,,,,,
1143,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.862616279069773,,,,,
1144,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.86251428571428,,,,,
1145,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.87895348837209,,,,,
1146,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.874219653179196,,,,,
1147,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.861637426900582,,,,,
1148,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.86988235294117,,,,,
1149,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.86867816091954,,,,,
1150,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.864302325581402,,,,,
1151,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.84477011494253,,,,,
1152,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.87880681818182,,,,,
1153,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.85494252873563,,,,,
1154,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.852093023255815,,,,,
1155,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.85793103448276,,,,,
1156,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.842416107382547,,,,,
1157,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.83789855072464,,,,,
1158,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.855086705202307,,,,,
1159,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.82148148148149,,,,,
1160,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.826171874999996,,,,,
1161,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.8,,,,,
1162,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.84654545454546,,,,,
1163,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.841999999999995,,,,,
1164,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.770000000000007,,,,,
1165,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.81199999999999,,,,,
1166,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.853387096774195,,,,,
1167,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.79,,,,,
1168,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.789999999999996,,,,,
1169,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.80625,,,,,
1170,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.88,,,,,
1171,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.88,,,,,
1172,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.88,,,,,
1173,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.88,,,,,
1174,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.87,,,,,
1175,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.85,,,,,
1176,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.85,,,,,
1178,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.85,,,,,
1182,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.84,,,,,
1183,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.84,,,,,
1184,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.84,,,,,
1187,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.86,,,,,
1188,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.86,,,,,
1189,0.002058823529411765,0.002058823529411765,0.002058823529411765,(),(),-0.022755556188235295,-0.022755556188235295,25.86,,,,,
